抽せん日,候補_3桁,予測番号,百,十,一,joint_prob,model_name,feature_set,gen_at,source,EV_gross,EV_net,price,expected_payout
2025-12-15,131,131,1,3,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,130,130,1,3,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,129,129,1,2,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,367,367,3,6,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,366,366,3,6,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,365,365,3,6,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,363,363,3,6,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,362,362,3,6,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,360,360,3,6,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,359,359,3,5,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,358,358,3,5,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,357,357,3,5,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,356,356,3,5,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,355,355,3,5,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,353,353,3,5,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,384,384,3,8,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,383,383,3,8,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,382,382,3,8,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,381,381,3,8,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,380,380,3,8,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,379,379,3,7,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,378,378,3,7,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,377,377,3,7,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,376,376,3,7,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,375,375,3,7,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,373,373,3,7,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,372,372,3,7,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,370,370,3,7,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,369,369,3,6,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,400,400,4,0,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,399,399,3,9,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,398,398,3,9,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,397,397,3,9,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,396,396,3,9,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,394,394,3,9,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,393,393,3,9,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,392,392,3,9,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,390,390,3,9,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,389,389,3,8,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,388,388,3,8,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,387,387,3,8,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,386,386,3,8,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,385,385,3,8,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,416,416,4,1,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,414,414,4,1,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,413,413,4,1,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,412,412,4,1,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,411,411,4,1,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,410,410,4,1,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,409,409,4,0,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,408,408,4,0,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,407,407,4,0,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,406,406,4,0,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,405,405,4,0,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,404,404,4,0,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,403,403,4,0,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,402,402,4,0,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,401,401,4,0,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,432,432,4,3,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,431,431,4,3,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,428,428,4,2,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,426,426,4,2,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,425,425,4,2,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,424,424,4,2,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,423,423,4,2,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,422,422,4,2,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,421,421,4,2,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,420,420,4,2,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,419,419,4,1,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,418,418,4,1,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,417,417,4,1,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,448,448,4,4,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,447,447,4,4,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,446,446,4,4,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,445,445,4,4,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,444,444,4,4,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,443,443,4,4,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,442,442,4,4,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,441,441,4,4,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,440,440,4,4,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,439,439,4,3,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,438,438,4,3,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,437,437,4,3,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,436,436,4,3,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,435,435,4,3,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,434,434,4,3,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,433,433,4,3,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,464,464,4,6,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,463,463,4,6,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,462,462,4,6,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,459,459,4,5,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,457,457,4,5,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,456,456,4,5,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,455,455,4,5,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,454,454,4,5,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,453,453,4,5,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,452,452,4,5,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,451,451,4,5,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,450,450,4,5,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,449,449,4,4,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,127,127,1,2,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,126,126,1,2,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,125,125,1,2,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,124,124,1,2,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,123,123,1,2,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,122,122,1,2,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,121,121,1,2,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,120,120,1,2,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,119,119,1,1,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,118,118,1,1,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,117,117,1,1,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,116,116,1,1,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,115,115,1,1,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,114,114,1,1,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,113,113,1,1,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,480,480,4,8,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,479,479,4,7,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,478,478,4,7,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,477,477,4,7,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,476,476,4,7,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,475,475,4,7,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,474,474,4,7,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,473,473,4,7,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,471,471,4,7,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,466,466,4,6,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,465,465,4,6,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,494,494,4,9,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,493,493,4,9,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,492,492,4,9,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,489,489,4,8,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,488,488,4,8,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,487,487,4,8,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,486,486,4,8,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,484,484,4,8,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,483,483,4,8,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,482,482,4,8,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,481,481,4,8,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,512,512,5,1,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,511,511,5,1,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,510,510,5,1,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,509,509,5,0,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,507,507,5,0,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,506,506,5,0,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,505,505,5,0,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,504,504,5,0,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,503,503,5,0,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,502,502,5,0,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,501,501,5,0,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,500,500,5,0,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,499,499,4,9,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,497,497,4,9,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,528,528,5,2,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,527,527,5,2,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,526,526,5,2,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,525,525,5,2,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,524,524,5,2,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,522,522,5,2,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,521,521,5,2,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,520,520,5,2,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,519,519,5,1,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,517,517,5,1,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,516,516,5,1,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,515,515,5,1,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,513,513,5,1,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,112,112,1,1,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,111,111,1,1,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,110,110,1,1,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,109,109,1,0,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,107,107,1,0,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,106,106,1,0,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,105,105,1,0,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,104,104,1,0,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,103,103,1,0,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,102,102,1,0,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,101,101,1,0,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,100,100,1,0,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,099,99,0,9,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,097,97,0,9,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,544,544,5,4,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,543,543,5,4,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,542,542,5,4,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,541,541,5,4,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,539,539,5,3,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,538,538,5,3,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,537,537,5,3,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
