抽せん日,候補_3桁,joint_prob,EV_net,hit,回号,date_key,候補_3桁_pick,EV_net_adj_pick,joint_prob_pick,予測番号,百,十,一,EV_gross,price,expected_payout,model_name,feature_set,gen_at,source,当選番号3
2025-11-10,073,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,73.0,0.0,7.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,074,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,74.0,0.0,7.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,075,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,75.0,0.0,7.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,077,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,77.0,0.0,7.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,078,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,78.0,0.0,7.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,079,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,79.0,0.0,7.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,496,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,496.0,4.0,9.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,612,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,612.0,6.0,1.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,225,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,225.0,2.0,2.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,497,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,497.0,4.0,9.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,500,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,500.0,5.0,0.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,501,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,501.0,5.0,0.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,065,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,65.0,0.0,6.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,502,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,502.0,5.0,0.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,504,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,504.0,5.0,0.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,505,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,505.0,5.0,0.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,506,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,506.0,5.0,0.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,507,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,507.0,5.0,0.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,509,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,509.0,5.0,0.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,510,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,510.0,5.0,1.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,511,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,511.0,5.0,1.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,480,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,480.0,4.0,8.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,498,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,498.0,4.0,9.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,499,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,499.0,4.0,9.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,503,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,503.0,5.0,0.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,944,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,944.0,9.0,4.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,134,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,134.0,1.0,3.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,474,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,474.0,4.0,7.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,417,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,417.0,4.0,1.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,463,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,463.0,4.0,6.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,084,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,84.0,0.0,8.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,490,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,490.0,4.0,9.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,361,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,361.0,3.0,6.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,670,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,670.0,6.0,7.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,135,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,135.0,1.0,3.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,229,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,229.0,2.0,2.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,466,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,466.0,4.0,6.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,467,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,467.0,4.0,6.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,470,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,470.0,4.0,7.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,471,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,471.0,4.0,7.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,473,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,473.0,4.0,7.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,475,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,475.0,4.0,7.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,455,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,455.0,4.0,5.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,388,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,388.0,3.0,8.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,476,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,476.0,4.0,7.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,478,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,478.0,4.0,7.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,479,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,479.0,4.0,7.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,448,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,448.0,4.0,4.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,422,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,422.0,4.0,2.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,449,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,449.0,4.0,4.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,451,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,451.0,4.0,5.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,452,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,452.0,4.0,5.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,453,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,453.0,4.0,5.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,454,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,454.0,4.0,5.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,443,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,443.0,4.0,4.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,487,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,487.0,4.0,8.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,083,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,83.0,0.0,8.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,458,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,458.0,4.0,5.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,080,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,80.0,0.0,8.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,081,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,81.0,0.0,8.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,396,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,396.0,3.0,9.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,365,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,365.0,3.0,6.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,270,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,270.0,2.0,7.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,436,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,436.0,4.0,3.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,085,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,85.0,0.0,8.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,087,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,87.0,0.0,8.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,088,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,88.0,0.0,8.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,089,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,89.0,0.0,8.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,092,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,92.0,0.0,9.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,354,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,354.0,3.0,5.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,093,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,93.0,0.0,9.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,094,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,94.0,0.0,9.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,095,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,95.0,0.0,9.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,432,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,432.0,4.0,3.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,433,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,433.0,4.0,3.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,434,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,434.0,4.0,3.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,435,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,435.0,4.0,3.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,437,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,437.0,4.0,3.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,421,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,421.0,4.0,2.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,438,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,438.0,4.0,3.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,440,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,440.0,4.0,4.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,441,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,441.0,4.0,4.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,442,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,442.0,4.0,4.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,459,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,459.0,4.0,5.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,456,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,456.0,4.0,5.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,445,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,445.0,4.0,4.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,386,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,386.0,3.0,8.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,444,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,444.0,4.0,4.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,477,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,477.0,4.0,7.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,419,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,419.0,4.0,1.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,418,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,418.0,4.0,1.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,399,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,399.0,3.0,9.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,397,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,397.0,3.0,9.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,367,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,367.0,3.0,6.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,392,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,392.0,3.0,9.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,424,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,424.0,4.0,2.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,427,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,427.0,4.0,2.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,428,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,428.0,4.0,2.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,430,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,430.0,4.0,3.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,400,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,400.0,4.0,0.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,401,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,401.0,4.0,0.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,402,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,402.0,4.0,0.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,403,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,403.0,4.0,0.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,404,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,404.0,4.0,0.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,405,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,405.0,4.0,0.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,294,0.002,-20.0,False,,2025-11-10,395.0,13120.0,0.148,294.0,2.0,9.0,4.0,180.0,200.0,180.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,408,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,408.0,4.0,0.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,410,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,410.0,4.0,1.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,411,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,411.0,4.0,1.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,425,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,425.0,4.0,2.0,5.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,412,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,412.0,4.0,1.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,414,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,414.0,4.0,1.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,252,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,252.0,2.0,5.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,253,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,253.0,2.0,5.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,416,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,416.0,4.0,1.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,447,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,447.0,4.0,4.0,7.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,384,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,384.0,3.0,8.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,446,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,446.0,4.0,4.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,389,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,389.0,3.0,8.0,9.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,360,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,360.0,3.0,6.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,082,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,82.0,0.0,8.0,2.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,391,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,391.0,3.0,9.0,1.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,393,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,393.0,3.0,9.0,3.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,394,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,394.0,3.0,9.0,4.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,086,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,86.0,0.0,8.0,6.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,450,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,450.0,4.0,5.0,0.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,398,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,398.0,3.0,9.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
2025-11-10,368,0.0,-200.0,False,,2025-11-10,395.0,13120.0,0.148,368.0,3.0,6.0,8.0,0.0,200.0,0.0,RandomForestClassifier,safe_w200,2025-11-10T14:31:08,predict_next_joint,256
